Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Riley Knight,Adelaide,19,6.47,8.21,14.68,4.0,0.68,0.37,4.0,0.0,1.53,0.63,5.42,9.74,11.0,74.93,2.0,0.26,0.63,1.05,0.26,0.79,0.89,0.68,0.05,178.79,4.84,2.42,1.68,0.74,75.79
Paul Puopolo,Hawthorn,15,6.47,6.13,12.6,1.8,1.27,0.27,5.8,0.0,1.87,0.73,6.07,5.8,9.4,74.6,2.53,0.27,0.4,1.47,0.4,1.07,0.13,1.13,0.2,148.53,4.47,3.13,1.53,1.93,80.13
Alex Silvagni,Carlton,7,6.43,4.0,10.43,4.43,0.0,0.0,4.71,0.0,0.14,0.0,5.29,5.14,8.86,84.95,2.0,1.71,0.0,0.14,0.0,0.14,2.86,4.57,0.0,166.43,1.14,1.86,6.43,0.14,74.71
Michael Close,Brisbane,10,6.4,2.5,8.9,3.5,0.8,0.3,2.7,1.7,1.9,0.5,4.4,4.4,6.1,68.54,2.5,0.9,1.0,0.3,0.1,0.2,0.1,2.0,0.1,141.5,3.6,3.3,0.9,0.9,77.7
Billy Stretch,Melbourne,9,6.33,11.89,18.22,3.33,0.33,0.44,3.33,0.0,1.89,0.22,8.0,11.56,14.11,77.44,1.33,0.11,0.44,1.33,0.22,1.11,0.67,1.33,0.22,159.0,3.33,2.33,3.67,0.33,77.56
Adam Kennedy,GWS,7,6.29,6.71,13.0,3.71,0.0,0.0,2.57,0.0,1.86,0.29,3.29,10.43,10.71,82.38,2.29,0.14,0.0,1.14,0.0,1.14,1.86,1.57,0.71,156.43,4.0,2.0,2.29,0.14,72.29
Kayne Turner,North Melbourne,15,6.27,5.93,12.2,3.6,1.13,0.53,4.07,0.0,2.87,0.67,4.4,7.87,8.87,72.7,1.6,0.47,0.93,0.53,0.33,0.2,0.13,0.93,0.13,179.13,4.53,2.07,1.33,1.53,79.8
Daniel McStay,Brisbane,19,6.26,5.42,11.68,5.0,0.05,0.05,1.74,0.0,0.79,0.16,4.42,7.32,8.74,74.83,1.89,0.95,0.16,0.16,0.0,0.16,2.05,5.63,0.0,166.74,2.32,1.95,5.47,0.05,84.05
Will Hayward,Sydney,17,6.24,2.76,9.0,2.94,1.29,0.76,2.59,0.0,2.06,0.53,3.0,5.88,6.06,67.33,1.35,0.59,1.0,0.29,0.18,0.12,0.06,0.94,0.0,171.94,3.65,2.29,1.29,1.06,74.71
Jarrod Witts,Gold Coast,18,6.22,7.11,13.33,2.56,0.11,0.22,3.56,37.89,1.89,0.22,7.11,6.0,9.44,70.82,2.11,0.44,0.33,3.56,1.33,2.22,1.33,3.06,0.0,165.83,4.28,2.39,1.89,0.5,86.83
Tyson Goldsack,Collingwood,20,6.2,7.05,13.25,3.6,0.05,0.2,2.45,0.05,1.2,0.0,6.0,7.1,10.8,81.51,1.5,0.45,0.05,0.35,0.0,0.35,1.8,6.4,0.35,173.05,2.8,2.15,6.5,0.15,81.2
Eric Hipwood,Brisbane,20,6.2,2.4,8.6,2.95,1.5,0.8,1.25,0.05,1.9,0.55,4.05,4.4,5.3,61.63,2.55,1.1,1.15,0.1,0.0,0.1,0.2,1.3,0.2,166.7,4.0,2.65,0.9,0.65,82.25
Sean Lemmens,Gold Coast,20,6.2,6.1,12.3,2.4,0.45,0.65,3.0,0.0,1.3,0.25,5.05,7.75,8.6,69.92,1.9,0.2,0.55,0.25,0.05,0.2,1.05,1.6,0.35,165.15,3.6,2.35,2.3,0.6,81.35
Zac Smith,Geelong,21,6.19,8.48,14.67,1.48,0.33,0.29,3.1,32.14,2.24,0.14,7.33,7.29,10.71,73.01,2.29,0.48,0.43,3.95,1.38,2.57,1.29,3.43,0.05,151.52,4.29,2.33,2.05,0.29,78.48
Rory Lobb,GWS,20,6.15,5.25,11.4,4.3,0.85,0.4,2.35,11.05,1.75,0.25,6.55,5.2,7.95,69.74,1.85,2.25,0.9,1.15,0.6,0.5,0.7,2.25,0.0,165.9,4.15,2.35,1.95,0.65,84.55
Samuel Reid,GWS,13,6.15,4.92,11.08,1.77,0.77,0.77,2.08,0.0,1.69,0.23,4.92,6.15,7.62,68.77,1.62,0.08,0.85,1.23,0.15,1.08,0.38,1.15,0.0,151.31,5.0,1.92,1.54,0.38,74.31
Tom Bellchambers,Essendon,14,6.14,4.64,10.79,3.93,0.64,0.29,2.71,32.86,2.14,0.29,6.0,5.5,8.0,74.14,3.07,1.29,0.71,2.21,0.86,1.36,0.93,2.14,0.0,146.43,5.0,2.14,2.0,0.21,85.43
Daniel Lloyd,GWS,7,6.14,5.43,11.57,2.71,0.57,0.29,2.0,0.0,2.0,0.43,3.43,7.86,8.14,70.35,1.57,0.14,0.43,0.43,0.0,0.43,0.71,0.29,0.0,176.43,3.29,2.43,1.86,0.57,64.86
Travis Varcoe,Collingwood,8,6.12,7.5,13.62,3.12,0.25,0.12,2.38,0.0,1.5,0.5,3.75,9.75,11.38,83.55,1.5,0.25,0.62,0.62,0.25,0.38,1.62,1.62,0.12,162.38,3.88,1.5,2.38,0.25,70.12
Daniel Talia,Adelaide,24,6.08,6.42,12.5,4.21,0.0,0.0,1.88,0.0,0.58,0.04,5.12,7.29,9.96,79.68,1.42,0.54,0.0,0.25,0.08,0.17,2.17,9.62,0.0,138.04,1.88,2.12,6.25,0.0,88.79
Callum Ah Chee,Gold Coast,14,6.07,5.29,11.36,2.43,0.86,0.21,3.07,0.0,1.71,0.43,5.14,6.86,8.14,71.65,2.64,0.29,0.86,0.43,0.07,0.36,0.57,1.36,0.0,129.93,3.36,2.5,1.43,0.93,71.93
Eric MacKenzie,West Coast,13,6.0,6.08,12.08,5.23,0.0,0.0,1.62,0.0,0.85,0.0,3.38,8.62,10.31,85.35,1.54,0.54,0.0,0.08,0.0,0.08,2.77,6.38,0.0,138.85,1.31,1.23,5.08,0.15,94.08
Rhys Stanley,Geelong,13,6.0,6.0,12.0,4.15,0.62,0.69,2.46,16.08,1.92,0.46,6.46,5.92,8.85,73.75,2.15,1.23,1.23,2.15,1.08,1.08,0.77,2.69,0.0,148.38,4.92,2.08,1.46,0.54,76.69
Patrick Ambrose,Essendon,10,6.0,6.2,12.2,4.0,0.0,0.0,1.8,0.0,1.2,0.1,4.2,8.4,9.2,75.41,1.2,0.6,0.0,0.1,0.1,0.0,1.8,4.7,0.0,125.7,1.5,2.4,5.5,0.1,89.6
Malcolm Karpany,West Coast,6,6.0,5.83,11.83,2.67,1.0,0.17,2.33,0.0,1.5,0.33,4.83,7.33,8.5,71.85,1.33,0.0,0.5,0.67,0.33,0.33,0.0,0.67,0.17,171.5,4.33,1.5,2.17,0.5,71.33
Alex Keath,Adelaide,6,6.0,4.67,10.67,4.5,0.0,0.0,2.17,0.0,1.0,0.0,4.83,6.5,9.5,89.03,2.67,0.67,0.0,0.17,0.0,0.17,1.33,6.33,0.17,142.67,1.67,1.17,5.17,0.0,83.33
Jason Castagna,Richmond,25,5.96,4.84,10.8,2.96,1.04,0.8,3.0,0.0,2.12,0.4,4.64,6.24,6.32,58.52,2.2,0.32,1.48,0.48,0.28,0.2,0.16,0.64,0.6,157.72,4.76,2.72,0.92,1.28,80.44
Jake Barrett,Brisbane,17,5.94,8.29,14.24,2.82,0.88,0.65,4.82,0.0,1.47,0.53,5.47,9.18,10.18,71.49,2.06,0.06,0.71,0.94,0.29,0.65,0.18,0.53,0.0,120.41,4.76,2.41,0.88,1.59,84.0
Max Gawn,Melbourne,13,5.92,6.38,12.31,3.54,0.31,0.31,2.77,35.85,2.0,0.23,6.85,6.15,8.54,69.37,2.85,1.69,0.69,2.69,0.92,1.85,1.0,3.15,0.0,126.62,3.85,1.92,2.77,0.69,79.46
Jordan Roughead,Western Bulldogs,13,5.92,5.77,11.69,2.31,0.31,0.15,3.62,18.92,2.31,0.0,6.38,5.15,8.15,69.72,2.54,0.77,0.38,2.31,1.15,1.15,1.15,4.54,0.0,138.23,3.62,2.46,2.77,0.85,83.46
Darcy Macpherson,Gold Coast,8,5.88,5.88,11.75,3.38,0.38,0.38,3.12,0.0,1.5,0.5,3.5,8.12,8.0,68.09,2.75,0.12,0.88,0.38,0.25,0.12,0.0,0.62,0.0,88.0,3.25,2.5,1.25,1.5,84.75
Brady Grey,Fremantle,14,5.86,3.29,9.14,2.14,0.71,0.5,4.0,0.0,1.71,0.14,3.64,5.71,6.29,68.82,1.93,0.07,0.43,0.5,0.21,0.29,0.29,0.57,0.14,146.36,3.5,1.93,1.21,1.07,68.5
Rory Thompson,Gold Coast,7,5.86,4.43,10.29,4.14,0.0,0.0,2.86,0.14,0.57,0.0,4.29,6.29,8.57,83.28,1.71,0.43,0.14,0.0,0.0,0.0,1.71,8.29,0.0,115.71,1.57,1.57,5.14,0.0,94.0
Luke Partington,West Coast,6,5.83,6.0,11.83,2.5,0.5,0.83,1.33,0.0,2.17,0.17,5.33,7.17,7.67,64.84,1.67,0.33,0.0,1.67,0.33,1.33,0.33,0.5,0.0,144.33,3.17,2.33,1.17,0.5,64.33
Daniel Rioli,Richmond,25,5.76,5.08,10.84,2.76,1.0,0.52,3.4,0.0,2.48,0.56,4.48,6.8,7.68,70.85,1.84,0.36,0.84,0.4,0.08,0.32,0.08,1.4,0.28,172.96,4.64,1.92,1.32,1.32,81.32
Jarrod Berry,Brisbane,16,5.75,7.94,13.69,3.5,0.44,0.19,3.81,0.0,1.94,0.56,5.94,8.12,10.38,75.82,1.69,0.19,0.56,1.88,0.69,1.19,1.06,1.0,0.06,174.19,4.69,2.19,2.25,0.38,74.31
Cedric Cox,Brisbane,8,5.75,5.62,11.38,3.12,0.12,0.0,2.38,0.0,1.62,0.12,4.0,7.5,7.88,69.24,2.12,0.38,0.0,0.12,0.0,0.12,0.88,1.88,1.25,158.62,2.38,3.12,2.88,0.0,68.62
Joel Hamling,Fremantle,22,5.73,6.45,12.18,5.0,0.0,0.0,1.91,0.0,0.73,0.0,3.95,8.0,10.09,82.84,1.73,0.91,0.0,0.09,0.0,0.09,2.73,7.45,0.0,143.5,1.45,2.0,5.5,0.0,94.14
Jonathon Griffin,Fremantle,7,5.71,3.57,9.29,2.86,0.57,0.29,4.29,26.57,1.43,0.0,4.29,5.14,7.29,78.47,2.29,0.57,0.57,1.57,0.14,1.43,0.57,3.57,0.0,157.0,4.43,1.57,1.14,0.29,84.14
Ben Howlett,Essendon,7,5.71,7.86,13.57,2.57,0.14,0.29,4.29,0.0,2.71,0.43,5.86,8.0,9.43,69.49,2.0,0.29,0.0,1.14,0.71,0.43,0.29,1.14,0.14,116.71,5.14,2.0,2.0,1.14,76.71
Aaron Young,Port Adelaide,13,5.62,6.46,12.08,3.23,0.85,0.77,2.77,0.0,2.08,0.46,4.85,7.31,9.15,75.75,1.77,0.38,0.46,0.46,0.15,0.31,0.23,1.31,0.08,164.15,4.85,1.69,0.46,1.38,77.23
Thomas Liberatore,Western Bulldogs,18,5.61,11.61,17.22,2.0,0.39,0.22,6.5,0.0,1.83,0.17,10.0,7.39,13.0,75.49,2.22,0.17,0.5,4.06,1.39,2.67,0.78,0.78,0.0,143.61,5.11,1.78,2.06,0.72,81.17
Brennan Cox,Fremantle,10,5.6,5.6,11.2,4.7,0.4,1.1,1.6,3.6,1.2,0.2,4.0,7.6,8.2,73.21,1.9,1.4,1.1,0.6,0.2,0.4,0.5,2.0,0.0,119.5,4.5,2.0,1.9,0.5,80.5
Jarrod Pickett,Carlton,10,5.6,3.5,9.1,2.0,0.6,0.5,2.1,0.0,1.7,0.2,5.2,4.3,5.3,58.24,2.2,0.2,1.0,0.7,0.3,0.4,0.2,0.9,1.3,132.4,2.8,3.0,1.1,0.3,70.1
Oliver Florent,Sydney,9,5.56,4.22,9.78,1.67,0.44,0.11,2.11,0.0,1.89,0.78,4.56,5.44,6.67,68.2,1.56,0.11,0.22,1.0,0.11,0.89,0.22,0.89,0.22,157.89,2.89,2.67,1.89,0.44,75.44
Kurt Tippett,Sydney,9,5.56,3.67,9.22,3.11,0.78,0.44,2.89,13.11,1.56,0.33,6.33,3.56,6.22,67.46,1.44,1.22,1.22,0.89,0.56,0.33,0.33,1.67,0.0,140.89,3.67,2.0,1.33,0.78,64.11
Jy Simpkin,North Melbourne,13,5.54,5.31,10.85,2.69,0.69,0.38,2.38,0.0,1.46,0.23,4.23,6.54,7.62,70.23,1.46,0.15,0.62,0.54,0.23,0.31,0.15,0.31,0.31,102.85,3.31,1.62,1.31,0.69,69.15
Fletcher Roberts,Western Bulldogs,10,5.5,4.0,9.5,2.7,0.0,0.0,1.3,0.1,0.2,0.0,3.4,4.9,8.6,90.53,1.0,0.3,0.0,0.0,0.0,0.0,1.9,8.1,0.0,120.8,1.7,1.5,4.4,0.0,94.7
Josh Schache,Brisbane,10,5.5,3.6,9.1,3.9,0.9,0.6,1.0,0.4,0.7,0.4,2.8,6.4,6.7,73.63,1.4,0.2,1.0,0.2,0.0,0.2,0.1,1.0,0.1,96.0,3.4,1.7,0.4,0.3,79.4
Zac Fisher,Carlton,17,5.47,6.12,11.59,1.29,0.24,0.24,2.94,0.0,1.47,0.41,5.24,6.47,8.12,70.06,1.82,0.06,0.06,0.94,0.29,0.65,0.41,0.76,0.18,139.0,2.71,2.18,1.53,0.71,70.24
Griffin Logue,Fremantle,13,5.46,3.92,9.38,4.08,0.08,0.23,1.77,0.0,0.46,0.08,3.62,5.85,7.15,76.23,1.54,0.46,0.23,0.23,0.08,0.15,0.85,2.92,0.0,99.15,1.69,1.38,4.08,0.08,77.92
Ryan Harwood,Brisbane,9,5.33,7.11,12.44,3.78,0.0,0.0,2.78,0.0,0.56,0.44,2.89,9.44,10.78,86.66,1.44,0.0,0.0,0.22,0.0,0.22,1.33,2.22,0.0,75.22,2.22,1.56,2.56,0.44,77.0
Braydon Preuss,North Melbourne,8,5.25,3.62,8.88,3.62,0.62,0.75,2.88,22.5,1.75,0.12,5.5,4.0,5.12,57.66,2.75,1.5,1.0,1.62,0.12,1.5,0.38,1.12,0.0,133.62,3.38,1.75,1.38,0.25,73.38
Oleg Markov,Richmond,7,5.14,5.14,10.29,3.14,0.29,0.14,1.0,0.0,0.86,0.0,4.14,6.29,7.43,72.21,1.71,0.43,0.57,0.86,0.14,0.71,0.86,1.57,0.14,155.0,2.14,1.86,2.43,0.14,72.43
Dylan Grimes,Richmond,25,5.04,5.52,10.56,2.88,0.04,0.08,3.04,0.0,0.76,0.0,4.76,5.88,8.64,81.82,1.96,0.52,0.08,0.28,0.04,0.24,1.16,3.92,0.04,99.04,1.8,1.4,5.2,0.12,82.36
Ben McEvoy,Hawthorn,22,5.0,7.45,12.45,4.0,0.64,0.05,3.45,32.36,1.18,0.55,7.05,6.18,10.18,81.77,1.23,1.73,0.64,2.5,0.95,1.55,0.55,4.32,0.0,57.95,4.36,1.32,2.32,0.41,80.95
Harrison Himmelberg,GWS,12,5.0,5.92,10.92,2.92,0.75,0.5,2.67,0.25,1.5,0.25,4.17,6.83,8.92,81.68,1.42,0.33,0.75,0.5,0.08,0.42,0.42,1.67,0.08,120.92,3.83,1.75,2.33,1.0,81.42
Wylie Buzza,Geelong,6,5.0,3.5,8.5,2.83,0.83,0.67,3.67,2.5,1.5,0.33,5.67,3.5,4.67,54.94,3.17,1.17,1.5,0.83,0.17,0.67,0.67,1.5,0.0,104.33,3.33,2.5,1.5,1.83,76.33
Corey Ellis,Richmond,6,5.0,5.0,10.0,2.33,0.5,0.0,2.17,0.0,1.33,0.17,4.5,5.0,6.83,68.3,1.33,0.17,0.5,0.5,0.0,0.5,1.83,0.83,0.33,171.17,1.67,2.83,2.67,0.5,67.83
Todd Goldstein,North Melbourne,19,4.95,8.47,13.42,2.84,0.63,0.32,2.89,30.32,1.53,0.37,6.53,7.16,10.05,74.89,1.26,0.47,0.47,2.68,1.11,1.58,0.47,2.74,0.0,114.79,5.47,1.68,1.79,0.32,86.89
Tory Dickson,Western Bulldogs,9,4.89,5.33,10.22,3.67,1.22,0.33,3.0,0.0,1.67,0.11,3.22,7.11,7.33,71.72,1.78,0.11,1.22,0.22,0.11,0.11,0.11,0.11,0.11,140.44,3.44,2.56,1.0,0.78,78.22
Sam Rowe,Carlton,9,4.89,4.0,8.89,2.67,0.11,0.0,1.44,0.0,0.33,0.11,4.67,4.22,7.44,83.69,0.89,0.44,0.0,0.0,0.0,0.0,1.67,7.33,0.0,78.89,1.44,0.89,5.89,0.0,89.22
Billie Smedts,Carlton,9,4.89,5.22,10.11,2.22,0.11,0.33,3.56,0.0,1.11,0.22,3.0,7.33,7.89,78.04,1.56,0.11,0.11,0.78,0.22,0.56,0.22,1.44,0.11,116.67,2.11,2.33,1.67,0.0,66.89
Ed Vickers-Willis,North Melbourne,7,4.86,8.86,13.71,2.29,0.0,0.14,3.14,0.0,0.71,0.14,5.71,8.57,9.71,70.82,1.71,0.14,0.14,0.57,0.14,0.43,1.71,3.29,0.14,115.86,2.43,3.0,4.86,0.0,84.57
Tyrone Vickery,Hawthorn,6,4.83,5.33,10.17,2.33,0.33,1.0,2.83,9.67,1.17,0.17,5.17,5.0,7.33,72.07,1.33,0.33,0.83,1.67,0.33,1.33,0.5,1.67,0.0,94.0,3.17,1.33,1.33,0.67,70.83
Daniel Nielson,North Melbourne,7,4.71,4.0,8.71,3.43,0.0,0.0,1.14,0.0,0.57,0.0,4.29,4.57,6.29,72.22,2.86,0.86,0.0,0.14,0.0,0.14,1.43,3.43,0.0,85.29,0.57,1.86,4.71,0.0,77.0
James Parsons,Geelong,20,4.7,6.1,10.8,2.05,0.7,0.5,2.35,0.0,2.1,0.2,4.2,6.6,7.65,70.83,2.05,0.05,0.3,0.35,0.1,0.25,0.2,0.7,0.1,141.2,4.3,2.55,1.3,1.05,81.1
Will Schofield,West Coast,10,4.7,4.4,9.1,2.4,0.2,0.0,1.6,0.0,0.9,0.1,2.9,6.7,7.0,76.92,1.9,0.1,0.0,0.1,0.0,0.1,1.4,5.8,0.0,154.1,2.4,1.6,3.8,0.1,90.5
Nathan Vardy,West Coast,22,4.5,3.95,8.45,2.36,0.45,0.27,2.91,23.55,1.32,0.32,4.82,3.95,6.27,74.2,1.64,0.95,0.32,1.68,0.64,1.05,0.55,2.45,0.0,116.82,3.18,1.5,1.36,0.41,71.23
Sean Darcy,Fremantle,8,4.5,7.75,12.25,1.5,0.12,0.25,4.5,34.0,1.75,0.25,7.12,5.38,8.62,70.37,2.62,0.62,0.12,2.62,1.12,1.5,0.62,2.38,0.0,123.12,3.25,2.12,2.25,0.25,84.0
Thomas Boyd,Western Bulldogs,11,4.45,6.91,11.36,2.36,0.64,0.27,2.27,20.0,1.82,0.36,5.0,7.09,7.91,69.63,2.91,0.27,0.73,1.82,0.45,1.36,1.0,2.73,0.0,99.27,4.18,1.73,0.91,0.64,76.91
Tom Campbell,Western Bulldogs,7,4.43,4.86,9.29,2.14,0.29,0.57,4.71,33.29,1.86,0.71,5.29,3.57,6.29,67.71,3.0,0.86,0.71,2.0,0.57,1.43,0.43,2.0,0.0,105.71,4.57,1.43,1.14,0.29,72.57
Matthew Leuenberger,Essendon,7,4.43,7.14,11.57,1.86,0.14,0.0,4.57,33.14,0.57,0.29,6.43,5.43,7.71,66.64,3.0,0.29,0.29,2.0,0.86,1.14,0.86,3.86,0.0,70.29,4.29,2.0,2.0,0.57,83.71
Harrison Macreadie,Carlton,8,4.38,3.12,7.5,2.12,0.0,0.0,2.38,0.0,0.25,0.0,3.0,4.62,5.75,76.67,1.38,0.25,0.0,0.12,0.0,0.12,1.75,2.62,0.0,77.62,1.25,1.25,3.75,0.12,76.12
Matthew De Boer,GWS,15,4.33,9.47,13.8,2.6,0.53,0.2,4.6,0.0,1.4,0.6,5.27,8.4,11.33,82.1,1.6,0.07,0.33,0.87,0.2,0.67,0.27,0.53,0.13,97.73,4.4,1.6,1.4,1.87,76.6
Zach Guthrie,Geelong,9,4.33,6.33,10.67,3.11,0.0,0.11,2.11,0.0,0.89,0.11,3.89,7.11,8.33,78.07,1.11,0.44,0.22,0.33,0.0,0.33,0.89,1.33,0.0,98.0,2.33,1.56,3.67,0.0,71.67
Shai Bolton,Richmond,6,4.33,4.17,8.5,2.0,0.5,0.67,2.5,0.0,1.17,0.17,5.5,4.0,5.67,66.71,2.0,0.33,0.17,0.0,0.0,0.0,0.33,0.33,0.67,152.0,3.67,1.67,1.17,1.0,68.67
Todd Elton,Richmond,6,4.33,4.0,8.33,3.0,0.17,0.83,1.67,3.5,1.33,0.17,3.83,4.83,5.83,69.99,1.83,1.17,0.83,0.33,0.17,0.17,0.17,1.17,0.0,143.67,2.5,2.67,0.5,0.67,74.33
Mason Cox,Collingwood,9,4.22,3.56,7.78,3.22,1.11,0.56,2.56,16.11,0.33,0.11,4.33,3.11,5.11,65.68,2.33,1.56,1.56,0.78,0.33,0.44,0.44,2.11,0.0,81.0,4.0,1.78,1.0,0.56,76.33
Jarryd Blair,Collingwood,12,4.17,7.83,12.0,1.75,0.92,0.58,4.08,0.0,1.17,0.33,6.92,6.08,8.33,69.42,2.58,0.08,0.75,1.17,0.5,0.58,0.33,0.83,0.17,101.17,4.33,2.58,1.67,1.42,77.83
Majak Daw,North Melbourne,7,4.0,2.86,6.86,2.43,0.57,0.43,3.29,16.0,1.71,0.14,5.29,2.29,4.29,62.54,1.0,1.43,0.71,0.57,0.43,0.14,0.14,2.43,0.14,106.71,3.57,1.29,1.0,1.29,83.29
Sam Naismith,Sydney,15,3.47,5.4,8.87,1.67,0.0,0.2,2.67,27.93,1.0,0.13,5.13,3.87,6.2,69.9,2.33,0.33,0.2,2.13,1.07,1.0,0.6,3.0,0.0,70.0,3.13,1.27,2.0,0.27,72.4
Dale Morris,Western Bulldogs,11,3.45,6.73,10.18,3.09,0.0,0.0,2.18,0.0,0.45,0.09,4.64,5.91,8.0,78.59,1.45,0.64,0.0,0.09,0.0,0.09,1.27,7.82,0.0,65.55,1.09,1.45,4.91,0.09,89.73
Sam Weideman,Melbourne,7,3.43,4.57,8.0,2.57,0.43,0.57,1.71,0.0,1.14,0.29,3.71,4.86,5.14,64.25,1.57,0.43,0.86,0.43,0.14,0.29,0.0,1.57,0.0,97.14,3.0,2.57,0.43,0.43,81.14
Ivan Soldo,Richmond,7,3.0,3.14,6.14,1.71,0.14,0.0,3.14,21.14,0.57,0.0,2.71,3.0,4.29,69.87,2.14,0.14,0.43,1.43,0.29,1.14,0.71,1.86,0.0,35.57,1.57,1.43,1.14,1.0,60.71
Archie Smith,Brisbane,6,3.0,7.33,10.33,1.5,0.5,0.17,1.5,10.0,1.0,0.5,8.33,2.5,6.17,59.73,3.67,0.83,0.5,1.33,0.5,0.83,0.33,1.5,0.0,65.83,3.67,2.17,0.33,0.5,82.17
Aaron Sandilands,Fremantle,10,2.7,8.3,11.0,2.2,0.0,0.1,1.8,41.1,1.2,0.1,7.0,4.3,7.3,66.36,3.0,1.3,0.0,3.8,0.9,2.9,0.4,3.8,0.0,77.7,5.2,2.2,1.2,0.0,73.6
Shane Mumford,GWS,21,2.29,8.14,10.43,1.57,0.24,0.05,5.57,38.19,1.76,0.57,6.95,4.48,8.0,76.7,3.48,0.29,0.24,3.1,0.86,2.24,0.57,4.38,0.0,50.38,4.95,1.19,1.71,0.67,86.62
Nathan Brown,St Kilda,22,1.95,5.05,7.0,1.27,0.0,0.0,1.5,0.0,0.32,0.05,3.68,3.32,5.95,85.0,1.77,0.18,0.0,0.14,0.0,0.14,0.91,6.41,0.0,35.14,1.05,0.77,4.0,0.0,91.41
Billy Longer,St Kilda,17,1.41,7.94,9.35,1.59,0.12,0.12,4.0,38.59,0.65,0.18,6.35,3.53,6.76,72.3,2.59,0.71,0.0,2.59,1.18,1.41,0.47,3.12,0.0,20.88,3.71,1.18,1.88,0.47,83.65
